field_r		Z01		Z02		Z03		Z04		Z06		Z05		Z08		Z07		Z11		Z10		Z09
0.200000	3.889731	-0.001542	-0.452867	3.700721	-0.549362	0.000419	-0.000772	-0.121170	-0.134740	-0.000017	-0.029914
0.205000	4.061825	-0.001542	-0.472286	3.873370	-0.567171	0.000429	-0.000772	-0.127935	-0.134128	-0.000017	-0.032495
0.210000	4.237091	-0.001541	-0.492252	4.049223	-0.584429	0.000440	-0.000772	-0.134946	-0.133480	-0.000017	-0.035243
0.215000	4.415448	-0.001540	-0.512771	4.228202	-0.601063	0.000451	-0.000771	-0.142203	-0.132795	-0.000018	-0.038165
0.220000	4.596816	-0.001539	-0.533847	4.410227	-0.617001	0.000462	-0.000771	-0.149709	-0.132071	-0.000018	-0.041271
0.225000	4.781110	-0.001538	-0.555486	4.595218	-0.632169	0.000473	-0.000770	-0.157463	-0.131307	-0.000018	-0.044570
0.230000	4.968246	-0.001537	-0.577691	4.783089	-0.646492	0.000483	-0.000770	-0.165466	-0.130499	-0.000019	-0.048070
0.235000	5.158136	-0.001536	-0.600464	4.973757	-0.659891	0.000494	-0.000769	-0.173719	-0.129646	-0.000019	-0.051782
0.240000	5.350690	-0.001534	-0.623809	5.167133	-0.672289	0.000505	-0.000768	-0.182219	-0.128746	-0.000020	-0.055715
0.245000	5.545817	-0.001533	-0.647726	5.363129	-0.683605	0.000516	-0.000768	-0.190967	-0.127797	-0.000020	-0.059881
0.250000	5.743423	-0.001532	-0.672216	5.561653	-0.693759	0.000527	-0.000767	-0.199961	-0.126794	-0.000020	-0.064289
0.255000	5.943414	-0.001531	-0.697278	5.762613	-0.702668	0.000538	-0.000767	-0.209197	-0.125737	-0.000021	-0.068953
0.260000	6.145691	-0.001530	-0.722909	5.965914	-0.710248	0.000549	-0.000766	-0.218674	-0.124622	-0.000021	-0.073884
0.265000	6.350155	-0.001529	-0.749108	6.171458	-0.716414	0.000560	-0.000766	-0.228388	-0.123447	-0.000022	-0.079095
0.270000	6.556705	-0.001527	-0.775870	6.379148	-0.721079	0.000571	-0.000765	-0.238335	-0.122207	-0.000022	-0.084599
0.275000	6.765237	-0.001526	-0.803190	6.588883	-0.724157	0.000582	-0.000764	-0.248509	-0.120901	-0.000022	-0.090409
0.280000	6.975647	-0.001525	-0.831062	6.800560	-0.725558	0.000593	-0.000764	-0.258906	-0.119525	-0.000023	-0.096541
0.285000	7.187826	-0.001524	-0.859477	7.014077	-0.725193	0.000605	-0.000763	-0.269518	-0.118074	-0.000023	-0.103008
0.290000	7.401666	-0.001522	-0.888426	7.229327	-0.722971	0.000616	-0.000762	-0.280339	-0.116547	-0.000024	-0.109828
